Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP101559,Female,Yes,2,Graduate,No,3598,2219,167,360,1.0,Semiurban,Y
LP101560,Male,Yes,3+,Graduate,No,4836,0,121,180,1.0,Urban,N
LP101561,Male,Yes,2,Graduate,No,1914,1094,63,240,1.0,Urban,Y
LP101562,Female,Yes,0,Graduate,No,3671,3095,153,360,1.0,Semiurban,Y
LP101563,Male,Yes,0,Not Graduate,No,4499,0,170,360,1.0,Rural,Y
LP101564,Female,No,0,Not Graduate,No,4751,1645,294,360,0.0,Semiurban,N
LP101565,Male,No,0,Not Graduate,No,1178,0,34,360,1.0,Urban,Y
LP101566,Male,No,2,Graduate,No,6175,0,119,300,1.0,Semiurban,Y
LP101567,Male,Yes,0,Not Graduate,Yes,3147,0,49,360,1.0,Semiurban,Y
LP101568,Male,No,0,Not Graduate,No,2960,0,86,120,1.0,Semiurban,Y
LP101569,Male,Yes,2,Graduate,No,1141,1512,61,240,0.0,Rural,N
LP101570,Male,Yes,0,Graduate,Yes,10473,1529,316,120,1.0,Semiurban,Y
LP101571,Male,No,0,Graduate,No,4615,0,108,360,1.0,Urban,Y
LP101572,Male,Yes,0,Graduate,No,1803,4825,253,360,1.0,Urban,Y
LP101573,Female,Yes,1,Graduate,No,5147,2053,269,60,1.0,Semiurban,Y
LP101574,Male,Yes,0,Graduate,No,5061,2250,343,360,1.0,Semiurban,Y
LP101575,Male,Yes,2,Graduate,No,8202,1378,378,360,1.0,Urban,Y
LP101576,Male,Yes,0,Graduate,Yes,3884,0,81,240,1.0,Rural,Y
LP101577,Male,Yes,2,Graduate,No,4215,1113,220,360,1.0,Urban,Y
LP101578,Male,Yes,0,Graduate,No,2940,0,63,360,1.0,Semiurban,Y
LP101579,Male,Yes,0,Not Graduate,No,4553,0,165,84,1.0,Urban,Y
LP101580,Male,Yes,0,Not Graduate,No,2130,3123,93,180,1.0,Rural,N
LP101581,Male,Yes,0,Graduate,No,2562,1286,64,360,1.0,Rural,Y
LP101582,Male,Yes,0,Graduate,No,4034,3530,236,360,0.0,Urban,N
LP101583,Male,Yes,0,Graduate,No,2134,6275,157,360,1.0,Rural,Y
LP101584,Female,No,0,Graduate,No,10107,0,260,360,1.0,Urban,Y
LP101585,Male,No,1,Graduate,No,12085,0,325,360,1.0,Semiurban,Y
LP101586,Male,No,0,Graduate,No,3263,0,137,360,0.0,Rural,N
LP101587,Male,No,0,Not Graduate,No,1528,0,41,300,1.0,Semiurban,Y
LP101588,Male,No,2,Graduate,No,5039,0,163,360,1.0,Rural,Y
LP101589,Male,Yes,3+,Graduate,Yes,3533,2699,262,360,1.0,Rural,N
LP101590,Male,No,0,Graduate,Yes,8788,0,195,180,1.0,Rural,Y
LP101591,Female,Yes,0,Graduate,No,2716,2224,213,180,0.0,Urban,N
LP101592,Male,Yes,3+,Graduate,No,5649,2207,347,360,0.0,Urban,N
LP101593,Male,Yes,0,Graduate,No,4458,2004,321,360,1.0,Semiurban,Y
LP101594,Male,Yes,3+,Graduate,No,2887,2164,154,300,1.0,Semiurban,Y
LP101595,Male,Yes,0,Graduate,No,4778,959,160,360,1.0,Semiurban,Y
LP101596,Male,No,2,Graduate,No,6788,0,269,180,0.0,Urban,N
LP101597,Male,Yes,0,Graduate,Yes,4831,836,97,300,1.0,Rural,Y
LP101598,Male,Yes,3+,Graduate,No,4417,1482,97,360,1.0,Rural,Y
LP101599,Female,Yes,0,Not Graduate,No,2028,0,54,360,1.0,Semiurban,Y
LP101600,Male,Yes,1,Graduate,No,7856,1349,373,180,1.0,Urban,Y
LP101601,Male,Yes,0,Graduate,Yes,8181,0,156,360,1.0,Urban,Y
LP101602,Male,Yes,0,Graduate,No,3341,0,124,360,1.0,Urban,Y
LP101603,Male,Yes,2,Graduate,No,3910,1651,136,300,0.0,Semiurban,N
LP101604,Male,Yes,0,Graduate,No,9114,1553,403,360,1.0,Rural,N
LP101605,Male,No,3+,Graduate,No,2245,0,70,360,1.0,Urban,Y
LP101606,Male,No,0,Graduate,No,5838,0,111,180,1.0,Semiurban,Y
LP101607,Female,Yes,2,Graduate,No,3080,3973,167,120,0.0,Semiurban,N
LP101608,Male,Yes,0,Graduate,Yes,12247,4010,369,360,1.0,Urban,Y
LP101609,Male,Yes,3+,Not Graduate,No,3393,2500,122,360,1.0,Semiurban,Y
LP101610,Female,No,3+,Graduate,No,8375,0,263,120,0.0,Semiurban,N
LP101611,Male,Yes,0,Graduate,Yes,3030,0,147,360,1.0,Rural,Y
LP101612,Male,Yes,2,Graduate,No,2107,1339,131,360,1.0,Semiurban,Y
LP101613,Male,No,2,Graduate,No,3681,0,163,360,0.0,Semiurban,N
LP101614,Male,Yes,0,Graduate,No,4838,1280,302,360,0.0,Urban,N
LP101615,Male,Yes,1,Graduate,No,3162,3446,224,360,0.0,Urban,N
LP101616,Female,Yes,0,Graduate,No,6354,3191,223,240,1.0,Urban,Y
LP101617,Male,No,2,Not Graduate,No,2919,0,139,360,1.0,Urban,N
LP101618,Male,No,0,Graduate,No,1333,0,53,240,1.0,Urban,N
LP101619,Male,No,0,Graduate,No,5675,0,276,240,1.0,Urban,Y
LP101620,Male,Yes,0,Graduate,Yes,2835,2474,201,360,0.0,Semiurban,N
LP101621,Male,Yes,0,Graduate,No,3432,0,145,360,0.0,Semiurban,N
LP101622,Male,No,2,Not Graduate,No,7699,0,355,60,0.0,Urban,N
LP101623,Female,No,3+,Graduate,Yes,12211,1168,556,360,1.0,Urban,Y
LP101624,Male,Yes,0,Not Graduate,Yes,2627,1934,158,360,1.0,Semiurban,Y
LP101625,Male,No,0,Graduate,Yes,6329,1943,261,360,0.0,Urban,Y
LP101626,Male,Yes,1,Graduate,No,3090,2847,260,120,1.0,Semiurban,N
LP101627,Male,Yes,0,Not Graduate,No,2799,1338,174,360,1.0,Semiurban,Y
LP101628,Male,No,0,Graduate,No,3001,2085,142,360,1.0,Urban,Y
LP101629,Male,Yes,0,Graduate,No,1622,0,53,240,1.0,Urban,Y
LP101630,Male,No,0,Graduate,No,4412,0,164,84,0.0,Urban,N
LP101631,Male,Yes,0,Graduate,No,4906,2018,111,360,1.0,Urban,Y
LP101632,Male,Yes,2,Graduate,Yes,3184,861,96,360,1.0,Rural,Y
LP101633,Female,No,0,Graduate,No,7616,0,181,120,0.0,Urban,N
LP101634,Female,No,2,Graduate,Yes,3624,1136,219,120,0.0,Semiurban,N
LP101635,Male,Yes,0,Graduate,No,2949,1453,117,360,1.0,Semiurban,Y
LP101636,Male,Yes,0,Graduate,No,5593,985,224,360,1.0,Urban,Y
LP101637,Male,Yes,2,Graduate,No,1792,1933,164,360,1.0,Urban,N
LP101638,Female,Yes,0,Graduate,No,6894,3843,259,360,0.0,Rural,N
LP101639,Male,No,0,Not Graduate,No,2627,3089,110,120,1.0,Rural,Y
LP101640,Male,No,1,Graduate,No,7215,0,348,360,1.0,Urban,Y
LP101641,Female,Yes,0,Graduate,No,8504,3609,480,360,1.0,Urban,Y
LP101642,Male,Yes,2,Graduate,No,5954,1147,151,360,1.0,Semiurban,Y
LP101643,Male,Yes,0,Graduate,No,2679,1519,183,120,0.0,Urban,Y
LP101644,Male,No,1,Graduate,No,2104,2890,212,180,1.0,Urban,Y
LP101645,Male,Yes,0,Graduate,No,1903,0,84,360,0.0,Urban,N
LP101646,Male,Yes,0,Graduate,No,7680,1553,228,360,1.0,Semiurban,Y
LP101647,Female,Yes,3+,Not Graduate,No,3043,6109,281,360,1.0,Urban,Y
LP101648,Female,Yes,2,Not Graduate,No,2357,2116,176,360,1.0,Semiurban,Y
LP101649,Male,Yes,0,Not Graduate,No,3047,5757,252,360,1.0,Semiurban,Y
LP101650,Male,Yes,0,Graduate,No,7586,669,144,360,1.0,Semiurban,Y
LP101651,Male,No,0,Graduate,No,6426,0,127,360,0.0,Urban,N
LP101652,Male,No,1,Graduate,No,5329,0,191,360,1.0,Semiurban,Y
LP101653,Male,No,2,Graduate,No,5947,2114,227,240,1.0,Semiurban,Y
LP101654,Male,Yes,1,Graduate,No,4623,0,70,240,0.0,Urban,N
LP101655,Female,Yes,0,Not Graduate,No,3869,1741,235,360,0.0,Urban,N
LP101656,Male,Yes,2,Graduate,No,4728,8811,401,360,1.0,Urban,Y
LP101657,Male,Yes,0,Not Graduate,No,3277,2317,145,360,1.0,Urban,Y
LP101658,Male,No,0,Not Graduate,No,4959,0,198,360,1.0,Rural,Y
LP101659,Male,Yes,0,Graduate,No,5108,1358,200,360,1.0,Semiurban,Y
LP101660,Male,Yes,3+,Graduate,No,2580,0,101,360,1.0,Urban,Y
LP101661,Male,No,2,Graduate,No,5601,0,87,180,1.0,Semiurban,Y
LP101662,Female,No,0,Graduate,No,4797,0,74,360,1.0,Urban,Y
LP101663,Male,Yes,1,Graduate,No,5861,0,203,360,1.0,Urban,Y
LP101664,Female,Yes,0,Not Graduate,No,3094,0,153,360,1.0,Urban,N
LP101665,Female,Yes,0,Graduate,Yes,7198,2085,228,180,1.0,Semiurban,Y
LP101666,Male,Yes,0,Graduate,No,4048,730,186,300,1.0,Urban,Y
LP101667,Female,Yes,3+,Graduate,No,6235,715,146,360,0.0,Urban,N
LP101668,Male,Yes,2,Graduate,No,3257,2099,139,360,0.0,Urban,N
LP101669,Female,No,0,Graduate,No,3384,0,60,360,1.0,Urban,Y
LP101670,Male,Yes,0,Graduate,No,5831,4443,471,360,1.0,Semiurban,Y
LP101671,Female,Yes,0,Not Graduate,No,2730,1172,101,360,1.0,Rural,Y
LP101672,Female,Yes,0,Graduate,No,14086,808,344,360,1.0,Semiurban,Y
LP101673,Female,Yes,3+,Graduate,No,5718,3497,374,180,1.0,Semiurban,Y
LP101674,Female,No,0,Graduate,No,4245,1226,120,360,1.0,Rural,Y
LP101675,Male,Yes,2,Graduate,No,6573,776,172,180,1.0,Urban,Y
LP101676,Male,Yes,0,Graduate,No,3214,1486,88,360,0.0,Urban,N
LP101677,Male,Yes,0,Graduate,No,6956,0,339,12,1.0,Semiurban,Y
LP101678,Male,No,0,Graduate,No,6851,0,162,360,1.0,Urban,Y
LP101679,Male,Yes,2,Graduate,No,8343,3359,583,360,0.0,Semiurban,N
LP101680,Male,No,1,Graduate,No,3286,1284,97,84,1.0,Urban,Y
LP101681,Female,Yes,1,Graduate,No,2137,4623,106,360,1.0,Urban,Y
LP101682,Male,Yes,0,Graduate,No,2993,2154,239,360,1.0,Semiurban,Y
LP101683,Female,Yes,0,Not Graduate,Yes,3087,0,109,360,1.0,Rural,Y
LP101684,Male,No,0,Graduate,No,10475,0,286,360,1.0,Semiurban,Y
LP101685,Female,No,0,Graduate,No,14003,0,462,360,1.0,Urban,Y
LP101686,Female,Yes,1,Graduate,No,5061,2815,190,360,1.0,Semiurban,Y
LP101687,Male,Yes,0,Graduate,No,4209,0,157,360,1.0,Urban,Y
LP101688,Male,Yes,1,Graduate,No,3454,3491,254,120,1.0,Urban,Y
LP101689,Male,Yes,0,Graduate,No,6590,2109,155,360,1.0,Urban,Y
LP101690,Male,Yes,0,Graduate,No,13953,3555,700,360,0.0,Semiurban,Y
LP101691,Male,No,0,Not Graduate,No,8750,0,272,360,1.0,Rural,Y
LP101692,Male,No,0,Graduate,No,7829,2775,231,36,1.0,Semiurban,Y
LP101693,Male,Yes,2,Not Graduate,No,6078,1889,205,120,0.0,Urban,N
LP101694,Male,Yes,1,Graduate,No,6618,1908,386,360,1.0,Urban,Y
LP101695,Male,No,0,Graduate,No,4080,339,126,180,1.0,Urban,Y
LP101696,Male,No,0,Not Graduate,No,2185,0,76,360,1.0,Rural,Y
LP101697,Male,Yes,2,Not Graduate,No,3240,0,156,240,1.0,Semiurban,Y
LP101698,Female,Yes,1,Graduate,No,5282,0,200,360,1.0,Urban,Y
LP101699,Male,Yes,1,Graduate,No,1882,1286,122,360,1.0,Semiurban,Y
LP101700,Female,Yes,0,Graduate,No,3849,2206,144,360,1.0,Semiurban,Y
LP101701,Male,Yes,0,Graduate,Yes,2924,1784,181,180,1.0,Rural,Y
LP101702,Male,Yes,3+,Graduate,No,7313,3022,297,360,1.0,Rural,Y
LP101703,Male,Yes,2,Graduate,No,3095,0,145,360,1.0,Urban,Y
LP101704,Male,Yes,0,Not Graduate,No,3925,3057,136,180,1.0,Semiurban,Y
LP101705,Male,Yes,2,Graduate,No,2849,0,71,360,1.0,Semiurban,Y
LP101706,Male,Yes,2,Graduate,No,10082,1906,208,360,1.0,Urban,Y
LP101707,Male,No,0,Not Graduate,No,1286,0,36,180,1.0,Semiurban,Y
LP101708,Male,No,0,Graduate,No,5440,0,110,240,0.0,Semiurban,N
LP101709,Male,Yes,0,Graduate,No,2074,1382,154,180,0.0,Urban,N
LP101710,Male,Yes,0,Graduate,No,3164,3059,295,360,1.0,Semiurban,Y
LP101711,Male,No,1,Graduate,No,4690,0,180,360,1.0,Semiurban,Y
LP101712,Female,Yes,0,Graduate,No,4818,2880,143,120,0.0,Urban,N
LP101713,Male,Yes,2,Graduate,No,4750,1389,165,360,0.0,Urban,N
LP101714,Male,Yes,3+,Graduate,No,4552,2757,356,360,1.0,Semiurban,Y
LP101715,Female,Yes,0,Graduate,No,2942,0,58,360,1.0,Urban,Y
LP101716,Male,Yes,0,Graduate,No,3826,2466,217,360,1.0,Rural,N
LP101717,Male,No,2,Graduate,No,4261,0,117,360,1.0,Urban,Y
LP101718,Female,Yes,2,Not Graduate,No,3649,2063,285,300,1.0,Urban,Y
LP101719,Male,Yes,0,Graduate,No,4039,1159,130,360,1.0,Urban,Y
LP101720,Male,No,0,Graduate,No,6254,0,104,120,1.0,Semiurban,Y
LP101721,Male,Yes,0,Graduate,Yes,4849,2196,279,360,1.0,Semiurban,N
LP101722,Male,Yes,1,Graduate,No,4677,2777,197,360,1.0,Semiurban,Y
LP101723,Male,Yes,3+,Graduate,No,3392,0,129,360,1.0,Urban,Y
LP101724,Male,Yes,0,Graduate,No,2347,3318,106,180,1.0,Rural,Y
LP101725,Male,Yes,3+,Not Graduate,Yes,3923,0,131,360,1.0,Urban,Y
LP101726,Male,Yes,0,Graduate,No,8134,701,249,360,1.0,Urban,Y
LP101727,Female,Yes,3+,Graduate,No,5345,1962,247,300,1.0,Urban,Y
LP101728,Female,No,1,Not Graduate,No,2090,6853,401,360,1.0,Urban,Y
LP101729,Male,Yes,0,Graduate,No,6554,4126,524,12,1.0,Urban,Y
LP101730,Male,Yes,1,Graduate,No,3482,1230,195,180,1.0,Urban,N
LP101731,Male,Yes,0,Graduate,No,6203,2723,373,360,1.0,Urban,Y
LP101732,Male,Yes,0,Graduate,No,3418,0,115,360,1.0,Rural,Y
LP101733,Male,Yes,0,Not Graduate,No,3980,2581,121,360,1.0,Urban,Y
LP101734,Male,No,0,Graduate,No,3148,0,121,360,1.0,Rural,Y
LP101735,Female,Yes,0,Not Graduate,No,2499,0,50,360,1.0,Semiurban,Y
LP101736,Male,Yes,2,Graduate,No,1769,0,42,360,1.0,Urban,Y
LP101737,Male,No,1,Graduate,No,5549,0,221,360,1.0,Semiurban,Y
LP101738,Male,Yes,0,Graduate,No,5133,0,195,360,1.0,Semiurban,Y
LP101739,Male,Yes,2,Graduate,Yes,5823,1076,179,360,1.0,Urban,Y
LP101740,Female,No,1,Graduate,No,4872,0,205,360,1.0,Rural,Y
LP101741,Male,No,3+,Graduate,No,2753,0,132,180,1.0,Semiurban,Y
LP101742,Male,No,1,Not Graduate,No,5574,0,190,360,0.0,Rural,N
LP101743,Male,Yes,0,Graduate,No,7229,7743,580,300,0.0,Rural,N
LP101744,Male,Yes,0,Graduate,No,2714,0,67,360,0.0,Urban,N
LP101745,Male,No,1,Graduate,No,5611,0,275,180,1.0,Urban,Y
LP101746,Male,Yes,0,Graduate,No,6775,2389,225,360,1.0,Urban,Y
LP101747,Male,Yes,0,Graduate,No,3233,809,186,360,1.0,Rural,Y
LP101748,Male,No,0,Graduate,No,3558,0,169,360,1.0,Rural,N
LP101749,Male,Yes,0,Graduate,No,5617,2453,324,180,1.0,Semiurban,Y
LP101750,Male,No,0,Not Graduate,No,1428,0,62,360,1.0,Urban,Y
LP101751,Male,Yes,0,Graduate,No,2301,2355,144,360,1.0,Urban,Y
LP101752,Male,Yes,0,Graduate,No,2429,2584,237,360,0.0,Rural,N
LP101753,Male,Yes,1,Graduate,No,1559,4727,258,360,1.0,Rural,Y
LP101754,Female,No,1,Graduate,No,7604,0,201,360,1.0,Urban,Y
LP101755,Female,Yes,0,Graduate,No,1403,1057,165,360,1.0,Urban,Y
LP101756,Female,Yes,0,Graduate,Yes,5562,917,220,360,1.0,Urban,Y
LP101757,Male,No,0,Graduate,No,6543,2125,385,360,0.0,Urban,N
LP101758,Male,No,0,Not Graduate,No,2788,574,152,360,1.0,Rural,Y
LP101759,Male,No,0,Graduate,No,2899,2950,259,360,1.0,Semiurban,Y
LP101760,Male,Yes,0,Graduate,No,4759,0,107,360,1.0,Semiurban,Y
LP101761,Female,Yes,1,Graduate,No,4191,2491,200,360,1.0,Semiurban,Y
LP101762,Male,No,0,Not Graduate,No,5691,0,208,360,1.0,Urban,Y
LP101763,Male,Yes,0,Graduate,No,986,2329,127,360,1.0,Urban,Y
LP101764,Male,Yes,0,Not Graduate,No,1977,0,53,360,1.0,Rural,Y
LP101765,Male,Yes,1,Not Graduate,No,4463,2253,264,300,1.0,Semiurban,N
LP101766,Male,No,2,Graduate,Yes,4735,892,165,240,1.0,Urban,Y
LP101767,Male,Yes,2,Not Graduate,Yes,5451,2215,267,360,1.0,Urban,Y
LP101768,Male,No,0,Graduate,Yes,5320,0,203,36,1.0,Urban,Y
LP101769,Male,Yes,0,Graduate,No,3888,2309,224,360,1.0,Urban,Y
LP101770,Male,Yes,0,Graduate,No,3546,2169,119,360,1.0,Semiurban,Y
LP101771,Female,Yes,2,Graduate,No,15041,5095,700,300,1.0,Semiurban,Y
LP101772,Female,Yes,0,Graduate,No,9740,0,228,360,0.0,Semiurban,N
LP101773,Female,Yes,3+,Graduate,No,5499,3408,366,360,1.0,Rural,Y
LP101774,Female,Yes,1,Graduate,No,4372,1454,123,360,1.0,Semiurban,Y
LP101775,Male,Yes,1,Not Graduate,No,4406,3835,314,360,1.0,Semiurban,Y
LP101776,Male,No,0,Graduate,No,6598,0,306,360,1.0,Urban,Y
LP101777,Male,No,1,Graduate,No,5272,0,81,360,1.0,Rural,N
LP101778,Male,No,0,Not Graduate,No,2168,0,107,360,1.0,Semiurban,N
LP101779,Female,Yes,0,Graduate,No,11173,3593,237,360,1.0,Urban,Y
LP101780,Male,Yes,0,Graduate,No,4794,656,84,360,1.0,Semiurban,Y
LP101781,Female,Yes,2,Graduate,No,12675,1533,640,360,1.0,Semiurban,Y
LP101782,Male,No,0,Graduate,Yes,5105,2899,319,180,0.0,Rural,Y
LP101783,Male,No,0,Graduate,No,3658,0,68,120,1.0,Rural,Y
LP101784,Male,No,0,Graduate,No,8965,0,429,360,1.0,Semiurban,Y
LP101785,Female,Yes,1,Graduate,No,4941,587,213,360,1.0,Semiurban,Y
LP101786,Male,Yes,1,Graduate,No,4506,0,85,360,1.0,Urban,Y
LP101787,Male,Yes,1,Graduate,No,2164,3004,233,360,1.0,Semiurban,Y
LP101788,Male,Yes,0,Graduate,No,6020,0,192,360,1.0,Semiurban,Y
LP101789,Male,Yes,0,Graduate,No,3192,915,102,360,1.0,Semiurban,Y
LP101790,Male,No,1,Graduate,No,3273,0,144,360,1.0,Semiurban,Y
LP101791,Male,Yes,0,Not Graduate,No,2502,0,165,360,1.0,Rural,Y
LP101792,Male,Yes,3+,Not Graduate,No,4172,1040,192,360,1.0,Urban,Y
LP101793,Male,Yes,1,Not Graduate,No,1408,2171,166,360,1.0,Urban,Y
LP101794,Male,No,0,Graduate,No,3729,0,168,360,1.0,Semiurban,Y
LP101795,Male,Yes,0,Not Graduate,Yes,6180,0,142,84,1.0,Rural,Y
LP101796,Male,No,2,Graduate,No,2110,2221,198,60,1.0,Rural,Y
LP101797,Male,No,0,Graduate,No,4605,0,129,360,1.0,Semiurban,Y
LP101798,Male,Yes,0,Graduate,No,2959,3119,183,300,1.0,Rural,Y
LP101799,Male,Yes,1,Not Graduate,No,2624,3423,296,180,1.0,Semiurban,Y
LP101800,Female,Yes,0,Graduate,No,10406,2341,530,360,1.0,Urban,Y
LP101801,Male,Yes,2,Graduate,No,1689,2562,112,360,1.0,Rural,Y
LP101802,Male,No,0,Graduate,No,6380,0,240,360,1.0,Urban,Y
LP101803,Male,No,2,Graduate,No,3219,0,109,360,1.0,Urban,Y
LP101804,Male,Yes,0,Graduate,No,3132,1892,96,360,1.0,Semiurban,Y
LP101805,Male,Yes,0,Graduate,No,2272,1140,157,120,1.0,Urban,Y
LP101806,Male,Yes,2,Graduate,No,6339,2181,373,360,1.0,Urban,Y
LP101807,Male,Yes,1,Graduate,No,3769,0,159,360,1.0,Urban,Y
LP101808,Male,Yes,0,Graduate,No,3516,0,122,240,1.0,Urban,Y
LP101809,Male,Yes,0,Graduate,No,4448,1042,165,240,1.0,Urban,Y
LP101810,Male,Yes,1,Graduate,No,3813,3148,320,240,1.0,Semiurban,Y
LP101811,Male,No,0,Graduate,No,1393,0,38,180,1.0,Rural,Y
LP101812,Male,Yes,3+,Graduate,No,3196,0,50,360,1.0,Rural,Y
LP101813,Male,Yes,3+,Graduate,Yes,7537,1235,433,360,1.0,Rural,Y
LP101814,Male,Yes,1,Graduate,No,1828,0,83,360,1.0,Semiurban,Y
LP101815,Female,No,0,Not Graduate,No,1799,0,66,360,0.0,Semiurban,N
LP101816,Male,Yes,0,Graduate,No,3311,4078,114,360,0.0,Urban,N
LP101817,Male,Yes,1,Graduate,No,2809,0,65,360,1.0,Urban,Y
LP101818,Male,Yes,0,Graduate,No,4123,862,154,360,1.0,Semiurban,Y
LP101819,Male,No,0,Graduate,No,2295,0,85,360,1.0,Semiurban,Y
LP101820,Male,Yes,0,Not Graduate,No,2647,0,105,360,1.0,Rural,Y
LP101821,Male,No,0,Graduate,No,4078,6488,450,360,1.0,Semiurban,Y
LP101822,Male,No,0,Graduate,No,5983,0,206,360,0.0,Urban,N
LP101823,Male,No,0,Not Graduate,Yes,7148,0,271,360,1.0,Rural,N
LP101824,Male,Yes,2,Graduate,Yes,3989,2193,268,360,1.0,Semiurban,Y
LP101825,Male,Yes,0,Graduate,No,11828,0,475,360,1.0,Rural,Y
LP101826,Male,Yes,0,Graduate,No,3784,0,183,60,1.0,Rural,Y
LP101827,Female,No,0,Graduate,No,6605,0,301,360,1.0,Urban,Y
LP101828,Female,Yes,0,Not Graduate,No,9480,2077,242,360,1.0,Urban,Y
LP101829,Male,Yes,0,Graduate,Yes,4973,0,239,360,1.0,Urban,Y
LP101830,Female,No,1,Not Graduate,No,1539,0,34,360,1.0,Urban,Y
LP101831,Male,Yes,3+,Not Graduate,No,3445,1631,252,360,1.0,Urban,Y
LP101832,Male,Yes,0,Graduate,No,2991,0,118,84,1.0,Semiurban,Y
LP101833,Male,Yes,0,Graduate,No,3600,0,133,360,1.0,Rural,Y
LP101834,Female,Yes,0,Graduate,No,12475,1601,371,360,1.0,Rural,Y
LP101835,Male,No,3+,Graduate,No,2137,0,42,360,1.0,Semiurban,Y
LP101836,Male,Yes,2,Graduate,No,4939,1170,119,360,1.0,Urban,Y
LP101837,Male,Yes,2,Graduate,Yes,2842,7584,473,360,1.0,Urban,Y
LP101838,Female,Yes,0,Graduate,No,3535,3337,207,360,1.0,Semiurban,Y
LP101839,Male,No,3+,Not Graduate,Yes,5430,4327,338,360,1.0,Urban,Y
LP101840,Male,No,0,Graduate,No,4988,0,237,360,0.0,Rural,N
LP101841,Male,Yes,0,Graduate,No,3700,0,89,180,1.0,Rural,Y
LP101842,Male,Yes,2,Not Graduate,No,2292,0,96,300,1.0,Urban,Y
LP101843,Male,Yes,3+,Graduate,Yes,5480,1762,228,360,1.0,Semiurban,Y
LP101844,Female,No,0,Graduate,No,10711,0,240,360,1.0,Urban,Y
LP101845,Male,Yes,0,Graduate,Yes,2805,2708,247,360,1.0,Semiurban,Y
LP101846,Male,No,0,Graduate,No,11982,950,502,360,1.0,Urban,Y
LP101847,Male,Yes,0,Graduate,No,8099,3949,221,360,1.0,Urban,Y
LP101848,Female,Yes,0,Graduate,No,8892,2450,385,360,1.0,Semiurban,Y
LP101849,Male,Yes,3+,Graduate,No,4961,1557,292,360,1.0,Semiurban,Y
LP101850,Male,No,1,Not Graduate,Yes,6864,0,119,360,0.0,Semiurban,N
LP101851,Female,Yes,2,Graduate,No,2404,2594,148,360,1.0,Semiurban,Y
LP101852,Female,No,2,Graduate,No,2900,0,125,360,1.0,Semiurban,N
LP101853,Female,Yes,0,Graduate,No,6380,0,287,300,1.0,Rural,Y
LP101854,Female,Yes,2,Graduate,No,4927,772,240,360,1.0,Rural,Y
LP101855,Male,Yes,1,Graduate,Yes,4245,1554,149,360,1.0,Rural,Y
LP101856,Male,No,0,Not Graduate,No,827,0,27,360,1.0,Rural,Y
LP101857,Male,Yes,0,Graduate,No,3295,6160,387,360,1.0,Semiurban,Y
LP101858,Female,No,0,Graduate,Yes,2415,0,49,360,1.0,Semiurban,Y
LP101859,Male,No,2,Graduate,No,5493,4750,367,120,0.0,Urban,N
LP101860,Male,No,3+,Graduate,No,3769,0,152,360,1.0,Urban,N
LP101861,Male,Yes,0,Graduate,No,2964,2299,236,360,1.0,Rural,Y
LP101862,Male,No,2,Graduate,No,17914,0,339,360,1.0,Rural,Y
LP101863,Male,No,0,Graduate,No,7411,0,197,300,1.0,Semiurban,Y
LP101864,Female,Yes,2,Graduate,No,7484,2894,352,120,1.0,Semiurban,Y
LP101865,Female,Yes,0,Graduate,No,14058,1457,613,300,1.0,Urban,Y
LP101866,Male,Yes,0,Graduate,No,6509,1381,320,360,0.0,Urban,N
LP101867,Male,Yes,0,Graduate,No,2740,1793,108,360,1.0,Semiurban,Y
LP101868,Male,Yes,1,Not Graduate,No,2011,0,31,360,1.0,Semiurban,Y
LP101869,Male,Yes,0,Graduate,No,7119,0,280,360,1.0,Rural,Y
LP101870,Female,Yes,3+,Graduate,No,1349,1475,132,360,1.0,Urban,Y
LP101871,Male,Yes,0,Graduate,No,4012,3232,311,360,0.0,Semiurban,N
LP101872,Male,Yes,3+,Graduate,No,1269,2601,142,360,1.0,Urban,Y
LP101873,Female,Yes,1,Graduate,No,4421,732,254,360,1.0,Rural,Y
LP101874,Male,Yes,0,Graduate,No,6698,2384,274,360,0.0,Rural,N
LP101875,Male,Yes,0,Graduate,No,4883,403,176,360,1.0,Semiurban,Y
LP101876,Male,Yes,1,Graduate,No,7014,1168,126,240,1.0,Rural,Y
LP101877,Male,Yes,1,Not Graduate,No,9656,2638,591,180,1.0,Semiurban,Y
LP101878,Male,Yes,0,Graduate,No,3869,0,137,360,1.0,Urban,Y
LP101879,Male,No,0,Graduate,No,19613,692,582,360,1.0,Semiurban,Y
LP101880,Male,Yes,0,Graduate,No,4707,1021,95,360,0.0,Urban,N
LP101881,Female,No,3+,Not Graduate,No,5523,0,153,360,1.0,Semiurban,Y
LP101882,Male,Yes,0,Graduate,No,2992,893,59,360,1.0,Rural,Y
LP101883,Male,Yes,0,Graduate,No,10202,0,269,120,1.0,Rural,Y
LP101884,Male,Yes,0,Not Graduate,No,5811,1430,350,360,0.0,Urban,N
LP101885,Male,Yes,2,Graduate,No,9406,0,192,360,0.0,Urban,N
LP101886,Male,No,2,Graduate,No,4315,0,147,360,1.0,Urban,Y
LP101887,Male,Yes,0,Graduate,No,2099,2038,89,180,1.0,Urban,Y
LP101888,Male,Yes,0,Not Graduate,No,4221,0,179,360,1.0,Urban,Y
